cntry,eneffap,rdcenr,cflsenr,elgcoal,elgngas,elghydr,elgnuc,elgsun,elgwind,elgbio,wrpwrct,wrenexp,wrdpimp,wrdpfos,wrntdis,wrinspw,wrtcfl,wrtratc,clmchng,clmthgt1,clmthgt2,ccnthum,ccrdprs,wrclmch,ccgdbd,lkredcc,lklmten,gvsrdcc,ownrdcc,inctxff,sbsrnen,banhhap,
AT,7,3,7,5,5,1,5,1,1,1,1,1,1,1,4,1,1,1,2,6,3,4,6,1,4,7,5,8,7,3,2,3,
AT,8,4,4,4,4,1,5,1,2,2,2,2,1,2,3,1,1,2,2,6,1,3,5,3,3,6,5,4,5,4,1,3,
AT,8,3,7,5,4,2,5,3,2,4,8,8,8,8,2,2,8,2,1,6,3,4,7,4,2,7,7,6,7,3,1,1,
AT,7,3,3,3,4,1,55,1,1,1,1,1,2,1,1,1,1,1,3,6,1,5,0,1,0,8,0,3,5,5,5,1,
AT,5,3,7,3,2,4,3,1,5,4,2,2,4,3,2,1,4,8,2,6,2,3,6,3,8,6,7,4,7,2,4,3,
AT,8,3,5,5,5,1,5,1,2,3,1,1,1,1,3,1,1,1,2,6,2,4,5,2,3,5,5,4,6,3,1,2,
AT,8,3,6,4,4,1,5,1,2,3,3,3,3,3,3,3,3,3,2,6,3,4,6,3,3,8,4,5,6,2,2,2,
AT,10,5,10,4,3,1,5,1,1,1,1,3,2,2,3,1,1,2,2,6,3,3,8,3,5,5,1,2,8,5,1,1,
AT,10,5,8,5,4,1,55,1,1,1,3,3,3,3,2,2,3,2,1,6,5,4,10,5,0,10,7,3,10,2,1,1,
AT,10,3,10,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,6,2,5,6,2,2,9,1,2,8,2,2,2,
AT,5,3,5,4,4,1,5,1,1,2,3,2,2,2,2,2,2,2,2,6,2,3,4,2,4,7,88,88,8,3,3,3,
AT,8,3,3,4,3,1,4,2,2,1,2,3,3,3,2,3,3,3,2,6,3,4,5,3,3,2,1,5,2,4,3,2,
AT,8,4,8,4,3,1,5,1,1,3,2,3,3,3,2,1,2,2,2,6,3,3,7,4,3,8,5,8,6,2,1,1,
AT,5,3,5,4,5,2,5,2,2,4,3,3,3,3,3,2,3,4,1,6,3,4,6,3,1,6,4,4,88,3,3,3,
AT,8,4,8,5,4,1,5,1,1,1,1,3,2,1,3,1,2,1,1,6,5,5,10,5,0,10,3,2,9,1,1,2,
AT,9,4,8,3,4,3,3,2,3,2,3,3,3,2,3,2,2,2,2,6,1,4,2,2,88,7,9,8,8,4,2,1,
AT,7,4,9,3,3,3,3,1,1,3,1,1,1,1,1,1,1,1,1,6,4,4,7,4,0,7,6,5,8,2,2,2,
AT,7,3,7,5,4,1,5,2,2,3,8,3,8,4,4,3,3,3,1,6,3,4,88,4,1,7,88,3,88,3,3,2,
AT,9,6,7,5,4,2,5,1,2,2,2,3,3,3,2,2,2,2,1,6,3,4,7,3,3,7,6,5,7,4,2,2,
AT,8,3,8,5,5,1,5,1,1,5,1,1,1,1,1,1,2,1,2,6,2,3,5,2,4,5,5,5,5,3,2,2,
AT,9,4,10,3,3,1,5,1,1,5,1,1,1,1,1,2,2,1,2,6,2,3,8,2,7,8,7,8,8,2,2,2,
AT,9,5,9,2,1,1,1,1,1,3,1,1,1,1,2,2,2,1,1,6,2,4,6,2,8,5,5,7,7,2,2,1,
AT,6,5,5,3,3,3,3,2,2,3,3,2,2,2,3,3,3,3,2,6,3,3,6,3,6,6,3,4,6,2,2,2,
AT,9,5,8,5,2,1,1,1,1,1,2,3,3,3,3,3,3,3,2,6,2,4,7,3,3,8,6,6,7,4,2,2,
AT,10,4,10,5,4,1,5,4,1,1,1,3,1,1,1,1,1,1,2,6,2,4,10,3,5,0,5,10,10,5,1,2,
AT,7,4,8,4,4,2,5,2,3,3,3,4,2,3,3,2,3,8,2,6,3,4,4,4,1,6,88,2,5,3,2,2,
AT,10,3,5,5,3,1,5,1,1,3,1,1,3,3,1,3,1,1,1,6,1,4,0,4,0,0,0,0,0,2,1,1,
AT,5,2,0,5,5,1,5,1,1,3,1,1,1,1,2,1,1,2,2,6,1,3,2,1,4,3,4,5,3,3,3,3,
AT,7,5,5,5,5,3,5,1,1,3,2,2,2,2,2,2,2,2,2,6,4,4,7,3,1,7,2,3,5,5,2,2,
AT,9,5,10,5,4,1,5,2,2,3,1,4,3,3,3,1,1,1,1,6,4,4,8,4,2,3,7,6,3,2,1,4,
AT,9,4,6,88,88,1,5,1,1,1,2,2,3,3,3,2,3,3,1,6,4,4,9,4,1,7,5,4,4,2,1,1,
AT,3,3,6,5,5,1,5,2,2,4,1,2,2,2,3,1,1,1,4,2,6,66,66,6,66,66,66,66,66,2,1,4,
AT,7,2,3,2,4,2,5,1,2,3,3,5,3,3,3,4,3,3,1,6,4,4,3,4,6,7,3,5,1,4,2,3,
AT,10,6,2,4,3,2,5,1,1,4,2,2,2,2,2,2,2,2,1,6,4,4,8,2,2,2,0,0,0,4,1,5,
AT,9,4,9,3,3,1,5,1,1,4,1,1,1,1,2,1,1,1,2,6,1,3,8,1,8,9,6,6,8,2,1,1,
AT,8,4,7,4,4,1,5,1,2,3,2,3,3,3,2,2,2,2,1,6,3,4,6,3,3,6,5,4,5,4,2,2,
AT,10,4,7,4,4,1,5,1,1,1,2,2,3,3,2,2,2,2,2,6,3,3,7,3,3,3,4,5,4,3,2,1,
AT,7,3,88,5,4,1,5,3,88,1,1,3,8,2,2,2,2,2,2,6,3,3,88,8,4,1,4,5,4,4,3,2,
AT,7,3,6,4,4,1,5,1,2,2,1,1,1,1,2,2,2,2,2,6,3,4,1,2,4,3,4,0,5,4,2,1,
AT,10,3,7,4,2,1,5,1,1,1,2,3,3,4,3,2,2,3,1,6,3,4,7,3,4,6,5,4,6,4,2,1,
AT,8,3,4,5,4,1,5,1,1,3,2,3,3,2,2,2,2,2,2,6,2,4,6,2,3,6,1,2,3,5,2,2,
AT,7,4,8,2,1,3,2,1,1,4,3,2,3,3,2,2,2,3,2,6,3,4,7,2,1,3,5,6,7,5,1,2,
AT,6,3,8,3,5,2,3,3,3,3,3,2,1,2,2,3,2,2,2,6,2,5,6,3,7,7,8,8,6,2,2,1,
AT,8,4,10,5,4,2,5,1,1,3,1,2,3,3,2,2,3,2,2,6,5,3,9,3,4,2,2,3,2,5,2,5,
AT,10,4,7,55,55,1,55,1,1,4,2,2,2,2,3,1,1,1,1,6,4,4,9,4,1,6,4,5,7,3,1,2,
AT,7,5,7,4,4,1,5,1,2,3,3,3,3,5,3,1,4,3,1,6,4,4,7,4,3,5,6,6,6,1,1,1,
AT,9,4,6,4,3,1,5,1,2,3,2,3,2,2,2,2,2,2,2,6,2,3,6,3,4,6,4,3,6,3,2,2,
AT,10,5,8,5,5,2,5,2,3,4,1,2,2,3,1,1,1,1,1,6,4,4,10,3,2,8,2,0,10,3,1,1,
AT,10,5,7,5,5,2,5,2,2,3,4,4,5,5,3,3,5,3,1,6,5,4,7,5,0,10,9,10,5,3,1,2,
AT,9,5,7,5,4,1,5,1,2,2,2,3,2,3,2,2,2,2,1,6,3,4,7,4,1,6,6,6,6,4,1,2,
AT,7,3,8,4,3,3,2,2,4,3,3,3,2,3,4,3,2,2,3,6,2,4,7,3,6,7,6,9,6,3,3,2,
AT,10,3,6,4,3,2,4,1,3,2,2,3,2,3,3,2,8,2,2,6,3,4,7,3,3,6,5,7,3,4,2,1,
AT,10,5,1,5,2,2,5,2,2,3,2,4,2,3,3,2,2,3,1,6,5,4,9,4,2,4,1,3,7,2,2,1,
AT,10,5,6,5,4,1,5,1,3,2,2,4,2,2,3,2,2,2,1,6,3,4,6,3,4,6,4,3,5,3,1,2,
AT,10,6,10,2,2,2,5,1,1,1,1,1,1,1,1,1,1,1,1,6,5,3,0,5,0,10,0,0,10,4,1,1,
AT,10,6,10,5,5,2,5,1,1,1,1,2,1,2,2,1,2,2,2,6,5,4,10,3,2,5,5,5,7,4,3,2,
AT,5,2,2,3,4,1,4,2,3,1,2,2,2,3,3,2,3,2,1,6,3,4,6,3,2,7,7,8,5,4,1,2,
AT,7,3,8,5,5,1,5,1,1,5,3,1,1,1,3,3,3,1,2,6,1,4,8,3,7,8,6,6,9,3,2,2,
AT,9,4,5,4,4,3,5,2,2,3,3,2,2,2,2,1,2,2,1,6,4,1,8,2,5,6,5,6,5,2,1,2,
AT,5,3,6,2,2,1,5,1,1,1,2,3,3,3,2,2,3,4,2,6,3,4,7,3,2,7,5,4,5,5,1,1,
AT,10,6,1,5,5,2,5,2,2,2,2,5,3,3,2,3,3,2,1,6,5,4,8,4,2,6,5,4,5,4,1,4,
AT,5,55,0,5,5,1,5,1,1,3,1,8,1,1,3,1,3,3,1,6,3,3,0,2,5,4,0,2,0,3,1,3,
AT,9,3,5,4,3,2,5,2,2,3,1,3,3,3,3,1,3,4,2,6,3,3,7,3,3,3,1,2,3,4,1,4,
AT,5,3,7,5,3,2,88,2,2,2,1,3,3,3,3,1,3,2,8,6,2,3,1,2,5,7,3,1,5,3,2,8,
AT,9,4,5,4,4,1,5,1,1,3,2,4,4,4,4,2,2,4,1,6,3,4,6,4,3,3,3,7,7,4,2,2,
AT,8,4,6,3,1,2,3,4,3,3,3,2,2,2,2,2,2,2,2,6,2,2,6,4,6,2,8,3,7,2,3,3,
AT,10,4,4,4,4,4,5,1,2,1,2,2,2,2,2,2,2,2,8,6,2,2,1,2,5,1,1,1,1,7,1,3,
AT,7,3,6,5,5,2,5,3,2,3,3,4,3,3,3,2,2,3,1,6,4,4,6,3,2,5,2,5,6,3,2,2,
AT,10,4,6,5,3,3,5,1,1,1,1,4,3,3,1,1,3,2,1,6,4,3,10,4,4,10,3,3,10,2,1,1,
AT,10,4,7,5,3,1,5,2,1,2,1,3,2,1,1,1,1,2,1,6,4,4,9,4,0,7,7,5,7,5,2,1,
AT,8,4,8,5,5,1,5,1,1,1,1,1,1,1,1,1,1,2,1,6,5,4,10,4,0,10,10,5,10,5,2,2,
AT,8,5,7,4,2,1,5,2,2,2,1,2,3,3,2,2,2,2,2,6,3,3,3,3,5,4,1,2,3,3,2,1,
AT,10,4,8,5,4,1,5,1,1,4,2,3,3,4,3,1,3,4,1,6,4,4,10,4,3,6,1,2,88,3,2,1,
AT,7,4,4,5,5,1,5,2,2,4,2,3,3,3,3,2,3,2,1,6,3,4,5,4,2,5,3,2,4,4,2,3,
AT,8,5,2,5,3,1,5,1,1,2,1,2,2,2,2,1,2,3,1,6,3,4,0,3,4,4,6,3,6,4,2,1,
AT,0,2,0,5,5,5,5,2,2,5,1,1,1,1,1,1,1,1,2,6,2,5,5,2,5,6,5,6,6,1,1,1,
AT,8,3,5,4,3,2,5,2,2,3,2,3,3,2,2,2,3,3,2,6,2,4,5,3,3,7,3,3,5,5,2,2,
AT,7,3,7,3,2,1,2,3,1,1,5,2,5,3,2,1,3,3,3,6,3,4,7,2,9,8,9,5,7,1,1,1,
AT,9,4,8,5,4,2,5,2,2,3,2,3,3,3,2,2,2,2,1,6,3,4,7,3,2,9,6,6,7,3,1,2,
AT,7,4,5,4,3,2,5,2,1,3,3,3,3,2,2,2,2,2,2,6,3,4,2,3,5,6,3,6,2,4,1,2,
AT,10,5,7,4,2,1,5,1,2,2,2,3,3,3,3,2,3,3,1,6,4,3,7,3,1,6,3,1,3,2,1,1,
AT,7,3,6,5,5,1,1,1,1,1,1,1,1,1,2,1,1,1,2,6,1,4,7,2,7,9,6,5,7,3,3,3,
AT,9,4,10,4,4,1,5,1,2,3,1,1,3,3,2,2,2,1,1,6,3,4,8,3,1,9,2,2,9,2,1,4,
AT,8,3,5,3,2,2,4,1,1,88,1,2,4,3,1,1,1,1,1,6,3,4,5,3,0,5,1,1,2,5,2,2,
AT,8,4,9,4,3,2,5,1,1,1,2,3,3,4,2,2,2,1,1,6,4,4,10,4,1,8,3,5,10,1,1,2,
AT,8,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,2,2,0,3,88,0,88,0,0,5,2,5,
AT,6,3,8,5,4,1,5,1,1,1,1,1,1,1,1,1,1,1,8,6,3,3,4,1,88,4,3,4,3,2,2,2,
AT,7,4,6,5,4,1,5,2,2,2,1,2,2,2,4,4,4,2,2,6,3,5,7,3,8,7,5,5,2,3,2,2,
AT,10,3,6,4,3,1,5,1,1,1,3,4,3,4,3,2,2,3,1,6,3,4,6,3,4,6,5,4,6,4,2,1,
AT,9,3,1,2,3,1,5,3,1,3,2,3,3,3,3,3,3,3,1,6,3,4,3,4,2,6,3,6,3,5,1,2,
AT,10,4,7,5,4,1,1,1,1,3,1,4,1,1,4,1,1,2,1,6,3,4,8,4,1,7,7,6,8,3,2,1,
AT,10,4,3,5,88,2,5,1,1,88,2,3,4,4,2,2,3,3,1,6,4,3,4,2,5,5,3,3,3,4,1,4,
AT,7,1,8,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,6,1,3,4,2,6,7,7,5,7,3,2,2,
AT,10,5,5,4,4,3,5,1,1,1,2,4,4,4,3,2,2,3,1,6,4,5,7,5,0,5,4,8,6,2,1,1,
AT,9,4,8,4,4,2,5,1,1,2,1,2,3,3,2,3,3,3,1,6,3,4,8,3,3,3,3,4,3,2,2,2,
AT,8,5,6,3,2,2,3,3,3,4,2,4,3,3,2,3,3,4,3,6,3,4,8,4,9,8,7,7,8,3,2,2,
AT,10,5,7,5,4,1,88,4,5,2,2,2,3,3,2,2,1,2,2,6,4,2,7,3,88,6,2,4,6,5,3,3,
AT,10,5,7,4,4,1,5,1,3,1,3,3,3,3,3,2,2,3,1,6,3,5,5,3,2,6,5,6,6,4,2,2,
AT,10,4,0,55,55,1,55,1,1,55,2,2,2,1,1,1,1,1,1,6,3,4,0,4,0,0,0,0,2,2,1,1,
AT,8,3,5,2,4,3,5,2,1,3,1,3,2,3,4,2,1,2,1,6,2,4,2,4,8,9,9,10,9,2,4,1,
AT,7,3,5,5,5,1,5,2,2,3,2,3,3,3,3,3,2,2,1,6,3,4,4,3,1,3,3,2,4,3,2,2,
AT,10,6,10,3,3,2,4,1,1,2,1,3,3,3,2,2,3,2,2,6,2,4,8,3,9,7,8,5,6,2,1,1,
AT,6,4,7,3,2,2,5,2,2,3,1,3,1,3,1,1,1,2,2,6,3,3,4,3,4,6,4,2,4,4,2,4,
AT,10,5,2,5,5,1,5,1,1,2,1,4,4,3,2,2,2,3,1,6,5,4,8,3,3,3,3,2,6,4,1,2,
AT,7,6,88,1,3,1,5,2,1,1,1,5,8,8,1,1,1,3,2,6,3,3,3,2,3,4,4,2,3,5,2,2,
AT,8,3,9,3,5,4,3,2,4,4,2,4,4,3,2,1,4,2,4,1,6,66,66,6,66,66,66,66,66,3,3,1,
AT,9,5,8,5,5,5,5,1,3,1,4,4,4,5,4,4,4,5,4,5,6,66,66,6,66,66,66,66,66,1,1,1,
AT,9,5,6,4,4,2,5,2,2,2,3,4,4,4,3,2,2,3,2,6,3,3,7,3,2,5,4,3,88,3,2,2,
AT,7,3,5,3,3,3,3,2,1,1,3,2,2,2,3,3,3,3,2,6,3,2,6,3,6,6,7,5,6,3,2,2,
AT,9,4,8,4,4,1,5,1,1,1,1,3,3,3,3,2,2,1,1,6,5,4,8,4,0,4,7,5,7,1,1,3,
AT,0,4,6,5,5,1,5,1,1,5,3,3,3,3,3,1,1,3,1,6,2,3,0,3,0,88,88,8,8,4,1,8,
AT,6,3,7,4,4,1,5,3,2,4,3,3,3,3,3,2,3,3,1,6,3,4,7,3,6,4,7,5,7,4,3,3,
AT,10,6,1,5,3,1,5,1,1,2,1,2,2,2,2,2,2,1,1,6,4,5,2,3,0,10,1,2,1,3,2,3,
AT,9,5,7,1,1,1,5,4,3,3,1,1,1,2,1,1,1,3,2,6,2,5,3,1,2,2,3,1,2,5,5,5,
AT,10,6,10,5,2,1,5,1,1,1,4,5,5,4,4,2,3,5,1,6,5,4,10,5,3,10,3,5,3,4,1,1,
AT,5,3,7,5,5,1,5,1,1,2,2,2,2,2,1,1,1,3,2,6,2,3,7,2,2,6,7,5,8,3,3,3,
AT,8,5,7,5,4,1,5,1,2,3,1,2,2,2,2,2,2,2,1,6,4,3,9,3,2,4,4,3,2,4,2,4,
AT,8,3,3,5,4,1,5,2,2,3,3,3,3,4,3,2,3,3,1,6,3,4,7,4,6,6,3,3,3,3,2,2,
AT,9,4,8,5,5,1,5,1,1,2,3,2,3,2,3,2,2,3,1,6,4,4,8,4,3,6,7,6,9,2,1,2,
AT,4,2,6,5,88,2,5,2,3,3,2,2,8,2,2,2,2,2,1,6,2,4,88,3,2,6,3,2,88,8,8,8,
AT,10,3,7,5,4,2,5,1,3,4,4,3,2,3,3,1,4,3,1,6,5,4,7,4,3,7,5,5,5,1,1,1,
AT,2,4,10,4,5,2,5,1,1,1,1,3,3,2,3,3,2,2,1,6,5,5,2,4,0,4,4,8,1,3,1,3,
AT,7,3,6,5,3,1,5,1,1,1,2,1,1,2,2,2,2,2,3,6,2,2,6,2,5,5,5,4,5,2,2,3,
AT,2,3,2,5,5,1,5,1,1,1,2,3,4,3,1,1,2,1,3,6,1,1,0,1,0,0,0,0,0,5,1,3,
AT,0,3,0,3,5,2,5,1,3,3,1,1,1,1,1,1,1,1,8,6,1,88,0,1,88,88,0,0,88,5,2,5,
AT,8,4,7,5,5,2,5,1,2,4,2,3,3,3,3,2,2,2,2,6,3,4,7,3,3,5,3,3,7,2,1,1,
AT,5,5,8,4,1,2,2,2,1,2,3,3,2,4,2,1,1,3,2,6,4,5,8,4,3,5,4,3,6,1,3,3,
AT,5,3,5,3,2,1,1,1,1,4,3,4,8,5,3,2,4,1,2,6,1,2,8,1,7,88,4,3,5,4,8,5,
AT,7,4,4,5,4,1,5,2,2,3,2,3,3,3,3,2,3,2,1,6,2,4,3,3,0,3,2,2,4,3,2,2,
AT,10,5,5,5,4,1,5,1,1,4,2,2,2,2,2,1,2,2,1,6,5,4,10,4,4,6,8,8,7,3,1,3,
AT,10,4,9,3,3,2,5,1,1,2,1,1,2,2,1,1,1,1,2,6,2,3,3,2,4,6,2,1,4,3,2,4,
AT,10,5,10,2,3,1,5,1,1,1,4,3,3,2,4,4,4,5,1,6,3,3,8,4,5,10,5,5,10,4,3,5,
AT,9,4,8,3,3,1,5,1,4,3,3,3,2,2,3,2,2,3,1,6,3,4,7,3,3,3,2,4,8,4,2,2,
AT,9,5,8,88,3,2,5,1,2,2,3,4,3,3,3,2,3,3,1,6,2,2,8,3,88,6,6,6,5,2,2,3,
AT,10,3,5,4,3,2,5,1,2,2,1,3,4,4,4,1,2,1,1,6,3,4,7,4,2,7,1,1,2,4,1,2,
AT,9,6,4,5,3,1,5,1,1,1,2,3,3,3,4,3,1,1,1,6,5,3,8,4,0,8,3,6,7,2,1,1,
AT,10,4,8,5,3,1,5,1,2,3,2,3,2,2,2,1,2,2,1,6,4,4,10,4,0,7,7,3,6,4,1,4,
AT,9,5,7,5,88,2,5,1,1,1,2,3,3,3,3,2,2,2,2,6,3,3,7,3,88,6,4,4,6,3,1,2,
AT,10,5,8,5,4,3,5,2,2,3,1,4,2,2,3,3,3,1,2,6,4,2,8,2,5,6,5,5,6,2,1,2,
AT,7,4,3,5,2,2,5,2,2,2,8,4,2,2,2,2,2,8,3,6,2,88,77,8,88,1,2,1,1,3,2,4,
AT,8,6,6,4,2,2,4,55,2,2,2,5,4,4,3,3,3,2,2,6,2,3,4,3,4,4,4,3,7,1,2,2,
AT,5,3,2,4,4,3,4,3,3,3,2,3,3,3,2,2,2,2,2,6,3,3,4,2,5,6,1,1,3,3,3,3,
AT,5,5,3,5,5,1,5,1,1,2,1,2,1,1,4,1,1,3,3,6,1,2,4,1,6,5,4,3,4,5,2,3,
AT,10,5,7,4,3,1,5,1,1,2,2,3,4,4,2,2,2,3,1,6,3,4,8,3,3,6,3,5,7,2,1,2,
AT,9,6,8,4,5,3,55,1,1,1,1,2,2,2,4,2,2,3,3,6,3,3,10,3,9,8,8,7,9,1,1,1,
AT,9,4,8,2,4,4,5,3,4,3,3,4,3,3,1,4,3,4,2,6,3,3,8,4,8,8,7,6,7,2,3,3,
AT,6,3,6,4,88,1,5,2,3,3,3,3,3,3,3,2,4,4,2,6,3,4,6,3,2,7,5,5,4,4,2,2,
AT,8,5,6,5,4,1,5,1,1,3,1,2,2,2,3,1,1,2,1,6,3,4,0,3,4,5,3,4,5,4,2,2,
AT,8,6,8,4,4,1,5,1,1,1,1,2,5,5,1,1,1,1,1,6,4,4,10,4,1,9,7,3,7,2,1,3,
AT,10,4,7,4,2,1,5,1,1,2,3,4,4,3,3,2,2,3,1,6,3,4,6,3,4,6,5,4,6,4,2,1,
AT,7,3,7,5,5,1,5,1,1,1,3,2,2,2,2,1,1,2,1,6,3,3,3,2,1,2,2,2,5,4,2,3,
AT,8,2,6,4,2,2,5,3,3,3,2,1,2,1,1,1,1,1,3,6,3,3,7,1,6,5,6,4,7,1,1,1,
AT,10,6,0,3,3,2,5,2,2,1,2,3,3,3,2,2,2,2,1,6,4,4,8,4,3,8,6,4,2,5,1,4,
AT,9,4,7,5,5,2,5,2,2,3,2,3,3,3,2,2,2,2,1,6,4,4,8,4,2,5,3,5,3,2,1,1,
AT,6,3,7,5,2,1,5,1,1,1,3,4,5,3,3,3,3,2,1,6,3,4,0,4,3,0,5,0,0,4,1,3,
AT,4,1,1,3,1,2,1,1,2,3,1,1,1,1,1,1,1,1,1,6,2,2,4,2,3,2,1,2,1,2,1,2,
AT,8,4,7,5,4,2,55,2,1,4,2,4,4,4,2,2,2,3,2,6,3,4,7,3,1,5,2,5,6,3,3,3,
AT,10,4,4,4,3,2,4,2,2,2,3,3,2,2,3,3,2,3,2,6,5,4,7,4,2,7,7,5,7,2,2,1,
AT,9,3,8,3,3,1,5,2,2,2,2,3,3,3,3,3,3,2,1,6,4,4,9,4,2,8,5,3,7,2,1,1,
AT,9,5,4,5,3,2,5,1,3,3,2,1,2,2,3,2,2,3,1,6,4,4,8,3,5,5,5,2,5,3,1,2,
AT,5,4,5,3,3,3,5,2,3,2,3,3,4,8,3,3,3,3,2,6,3,3,5,2,5,5,3,5,5,4,2,2,
AT,6,5,8,3,4,2,4,3,2,3,3,4,4,4,4,3,3,2,2,6,3,4,5,3,3,5,2,7,3,4,1,2,
AT,10,6,5,5,3,1,5,1,1,3,1,2,2,2,1,1,1,1,2,6,2,3,9,4,1,7,5,4,9,5,2,3,
AT,8,3,6,88,4,2,5,2,2,2,1,3,3,4,3,1,2,3,1,6,3,4,5,3,2,8,3,4,1,2,1,1,
AT,10,4,6,5,4,1,5,1,1,1,3,4,4,1,3,3,3,4,1,6,5,4,8,4,0,10,5,10,8,1,1,1,
AT,7,5,2,5,5,2,5,1,1,1,4,4,3,3,2,3,4,4,1,6,4,2,2,2,88,0,2,4,0,5,1,3,
AT,7,3,5,4,55,2,55,1,1,4,3,3,3,3,4,2,3,3,1,6,2,4,0,3,4,0,0,0,0,5,1,4,
AT,8,6,5,5,5,1,5,1,2,2,1,1,1,1,3,1,1,3,2,6,2,3,6,3,3,7,5,6,8,3,3,3,
AT,9,4,4,5,4,2,5,1,1,4,3,4,4,2,4,1,2,4,1,6,5,4,5,4,3,5,4,4,4,2,1,1,
AT,10,5,5,3,3,1,1,1,1,1,2,5,5,2,2,3,2,3,1,6,5,4,9,5,0,7,7,3,6,2,2,1,
AT,5,1,0,4,4,1,5,1,1,3,1,1,1,1,1,1,1,1,2,6,1,3,0,1,2,0,1,2,1,3,3,3,
AT,1,1,0,1,1,1,5,1,1,1,2,2,1,1,2,2,2,2,3,6,2,1,0,1,3,4,5,0,0,5,5,5,
AT,9,4,2,5,5,2,5,1,1,4,3,3,3,4,4,3,3,3,1,6,4,4,8,4,0,1,1,2,0,4,2,2,
AT,10,3,7,4,2,1,5,1,1,2,2,3,3,3,3,2,2,2,1,6,3,4,8,3,4,7,4,3,6,4,2,1,
AT,7,6,2,4,3,1,5,1,2,2,2,2,2,2,2,2,2,2,2,6,3,4,5,3,4,5,4,3,2,4,1,2,
AT,7,3,2,5,4,3,5,2,2,2,3,3,3,2,3,3,2,8,1,6,5,4,6,4,2,5,3,2,4,3,2,3,
AT,8,3,5,5,5,1,5,2,2,1,2,2,2,2,3,1,2,2,2,6,3,3,0,2,4,4,5,6,1,5,3,2,
AT,5,3,2,4,5,1,5,1,1,1,4,4,3,4,4,4,4,4,3,6,5,1,0,1,10,0,3,4,0,5,1,5,
AT,10,3,4,3,4,1,5,1,1,1,3,4,3,2,3,2,2,4,1,6,3,4,6,4,1,4,3,7,4,2,1,1,
AT,6,4,6,5,5,1,5,1,1,1,2,3,1,1,3,1,1,2,2,6,2,4,7,2,2,6,5,7,6,3,2,3,
AT,10,5,3,5,4,1,5,2,2,4,1,3,3,3,1,1,1,1,1,6,4,3,10,3,3,5,5,5,2,5,1,2,
AT,3,2,6,88,88,88,88,88,88,88,1,2,2,2,3,1,1,3,2,6,2,3,88,2,88,4,4,3,1,3,3,5,
AT,9,4,6,4,4,2,4,4,4,3,2,3,2,2,2,2,2,2,3,6,2,55,66,6,66,66,66,66,66,5,5,2,
AT,7,3,6,5,5,2,5,2,1,2,2,2,2,2,2,2,2,2,2,6,2,4,4,2,3,4,2,3,3,4,3,3,
AT,8,4,7,4,3,1,2,1,1,2,1,2,3,2,3,2,2,2,1,6,3,4,4,3,3,7,8,8,9,2,2,1,
AT,5,2,0,3,2,1,55,1,1,1,1,1,1,1,1,1,1,1,1,6,1,4,4,3,8,0,0,0,0,5,1,5,
AT,8,6,2,5,4,1,2,3,1,3,2,2,2,2,2,2,2,2,1,6,4,3,8,4,1,2,2,5,1,4,1,1,
AT,8,3,7,5,5,1,5,2,2,1,2,3,1,2,3,1,2,2,1,6,3,4,2,3,4,5,6,6,4,4,2,2,
AT,6,5,6,5,4,3,5,1,4,4,2,2,4,4,2,2,2,3,1,6,5,3,8,3,3,8,9,7,8,1,1,2,
AT,10,4,5,4,4,1,5,1,1,3,1,2,3,3,2,1,1,3,2,6,3,5,6,3,5,6,4,4,5,4,1,1,
AT,9,5,4,4,4,1,5,1,1,1,2,2,3,2,3,1,2,2,2,6,3,3,5,2,5,5,6,5,1,4,1,4,
AT,7,6,7,55,2,1,5,1,1,1,2,3,3,3,3,2,3,3,2,6,3,4,8,3,2,7,6,6,7,3,2,2,
AT,9,4,5,4,2,1,5,1,1,1,1,3,2,4,2,1,2,2,2,6,2,3,8,4,3,1,6,4,5,2,1,1,
AT,10,6,6,5,4,2,5,2,2,4,2,2,2,2,2,2,2,2,1,6,4,4,8,3,1,8,6,7,8,2,1,1,
AT,8,5,7,5,5,1,5,1,2,2,2,2,2,2,3,2,2,2,2,6,3,3,4,3,4,5,4,3,1,4,1,3,
AT,6,2,88,88,88,2,5,2,2,3,2,2,2,2,2,2,2,2,2,6,3,4,88,3,2,88,88,88,88,3,2,2,
AT,8,4,5,4,4,1,5,1,1,2,2,3,3,3,2,2,2,2,2,6,3,4,7,3,88,5,4,4,4,4,1,2,
AT,10,4,7,5,4,3,5,1,1,1,1,5,4,4,4,2,3,5,1,6,5,4,10,4,0,8,1,1,4,2,1,4,
AT,10,4,6,5,4,1,5,1,1,2,2,3,3,3,2,2,3,2,2,6,3,4,5,3,3,7,2,4,6,2,3,3,
AT,8,5,6,2,77,2,5,1,1,1,2,3,4,4,3,3,3,3,8,6,4,3,3,3,5,2,2,7,5,4,2,4,
AT,9,4,8,3,2,5,4,4,3,5,3,3,3,2,3,2,2,3,2,6,3,4,8,2,8,4,5,6,8,3,2,1,
AT,7,3,3,4,4,1,5,2,1,3,2,3,3,3,3,3,3,3,1,6,5,4,3,3,2,2,4,4,5,3,1,2,
