"","Tijdstempel","Student","Verzenden","Geslacht","Leeftijd","Device","Zoektijd.Verwacht","Zoektijd.Bereid","Begintijd","Eindtijd","Url","Prijs","Beginpunt","Tevredenheid","Bedrijf","Zoektijd"
"121","21-5-2018 14:21:47","Ja",NA,"Man","20","Mobiele telefoon","6-9 Minuten","3-5 Minuten",14:09:00,14:15:00,"Via de internet site van de Sting heb ik het product opgezocht via de categorie men en heb ik vervolgens gezocht via shirts en gekeken naar de overhemden. uiteindelijk kwam ik uit op het product dat hierboven staat afgebeeld. https://www.thesting.com/nl-nl/geruit-overhemd-rood-311496","39,95",NA,2,"Sting",360
"122","21-5-2018 14:32:48","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sting",NA
"123","21-5-2018 14:40:53","Ja",NA,"Vrouw","21","PC","3-5 Minuten","3-5 Minuten",14:33:00,14:36:00,"Op de internet site heb ik het product proberen te vinden en het was ook even zoeken maar uiteindelijk heb ik de zoekfunctie gebruikt en kwam ik gelijk bij het product met de informatie erbij. https://www.thesting.com/nl-nl/geruit-overhemd-rood-311496","39,95",NA,3,"Sting",180
"124","21-5-2018 14:43:54","Ja",NA,"Vrouw","19","Laptop","0-2 Minuten","0-2 Minuten",14:41:00,14:42:00,"Ik heb via de internet site de zoekfunctie gebruikt waardoor ik gelijk bij het product aan kwam met de bijbehorende prijs. https://www.thesting.com/nl-nl/geruit-overhemd-rood-311496","39,95",NA,5,"Sting",60
"125","21-5-2018 15:47:39","Ja",NA,"Vrouw","18","PC","3-5 Minuten","6-9 Minuten",15:41:00,15:45:00,"Toen ik op de internet site van de sting was heb ik gezocht via men en toen via shirts en vervolgens naar goed zoeken heb ik het product kunnen vinden. https://www.thesting.com/nl-nl/geruit-overhemd-rood-311496","39,95",NA,3,"Sting",240
"126","21-5-2018 16:05:44","Ja",NA,"Man","21","PC","3-5 Minuten","3-5 Minuten",15:59:00,16:04:00,"Via de internet site van de Sting heb ik eerst even goed rond gekeken op de site en wat merken aangeklikt. Vervolgens heb ik de zoekfunctie gebruikt en kwam ik het product tegen dat ook hierboven staat vermeld.https://www.thesting.com/nl-nl/geruit-overhemd-rood-311496","39,95",NA,5,"Sting",300
"127","21-5-2018 16:06:02","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sting",NA
"128","21-5-2018 16:13:20","Ja",NA,"Man","18","PC","0-2 Minuten","0-2 Minuten",16:10:00,16:12:00,"Op de internet site heb ik de zoekfunctie gebruikt en kwam zo gelijk op het juiste product terecht. https://www.thesting.com/nl-nl/geruit-overhemd-rood-311496","39,95",NA,5,"Sting",120
"129","21-5-2018 17:53:21","Ja",NA,"Man","18","PC","3-5 Minuten","3-5 Minuten",17:41:00,17:45:00,"Op de site van de Sting heb ik gekeken naar mannen kleding en vervolgens de categorie shirts gekozen om zo uiteindelijk het product dat hierboven staat op te kunnen zoeken met de daarbij behorende prijs. https://www.thesting.com/nl-nl/geruit-overhemd-rood-311496","39,95",NA,5,"Sting",240
"130","22-5-2018 11:58:22","Ja",NA,"Vrouw","18","Mobiele telefoon","3-5 Minuten","6-9 Minuten",11:57:00,12:01:00,"Internet","39,95",NA,4,"Sting",240
"131","22-5-2018 11:59:08","Ja",NA,"Vrouw","21","Mobiele telefoon","6-9 Minuten","Langer dan 10 minuten",11:58:00,12:05:00,"Internet","39,95",NA,5,"Sting",420
"132","22-5-2018 12:00:07","Ja",NA,"Man","24","Laptop","0-2 Minuten","0-2 Minuten",12:00:00,12:02:00,"Opgezocht op internet","39,95",NA,3,"Sting",120
"133","22-5-2018 12:00:53","Ja",NA,"Vrouw","25","PC","Langer dan 10 Minuten","Langer dan 10 minuten",12:00:00,12:11:00,"Het internet","39,95",NA,3,"Sting",660
"134","22-5-2018 12:01:31","Ja",NA,"Man","18","Tablet","3-5 Minuten","3-5 Minuten",12:01:00,12:05:00,"Internet","39,95",NA,4,"Sting",240
"135","22-5-2018 12:02:17","Ja",NA,"Vrouw","21","Tablet","0-2 Minuten","6-9 Minuten",12:02:00,12:08:00,"Internet","39,95",NA,4,"Sting",360
"136","22-5-2018 12:03:02","Ja",NA,"Man","21","Laptop","3-5 Minuten","6-9 Minuten",12:02:00,12:06:00,"Opgezocht op internet","39,95",NA,5,"Sting",240
"137","22-5-2018 12:03:41","Ja",NA,"Vrouw","17","Mobiele telefoon","6-9 Minuten","6-9 Minuten",12:04:00,12:09:00,"Internet","39,95",NA,4,"Sting",300
"138","22-5-2018 12:04:26","Ja",NA,"Vrouw","20","Tablet","0-2 Minuten","3-5 Minuten",12:03:00,12:09:00,"Het internet","39,95",NA,4,"Sting",360
"139","22-5-2018 12:05:10","Ja",NA,"Man","25","Laptop","0-2 Minuten","0-2 Minuten",12:04:00,12:06:00,"Internet","39,95",NA,3,"Sting",120
"140","22-5-2018 12:30:57","Ja",NA,"Man","19","Mobiele telefoon","3-5 Minuten","6-9 Minuten",12:30:00,12:35:00,"Internet","39,95",NA,4,"Sting",300
"141","22-5-2018 12:31:41","Ja",NA,"Man","22","Laptop","6-9 Minuten","Langer dan 10 minuten",13:02:00,13:07:00,"Opgezocht op internet","39,95",NA,5,"Sting",300
"142","22-5-2018 12:32:27","Ja",NA,"Vrouw","22","PC","0-2 Minuten","6-9 Minuten",16:32:00,16:34:00,"Internet","39,95",NA,3,"Sting",120
"143","22-5-2018 12:33:23","Ja",NA,"Vrouw","21","Tablet","6-9 Minuten","Langer dan 10 minuten",17:45:00,17:50:00,"Internet","39,95",NA,4,"Sting",300
"144","22-5-2018 12:34:11","Ja",NA,"Vrouw","17","Mobiele telefoon","3-5 Minuten","Langer dan 10 minuten",14:23:00,14:30:00,"Opgezocht op het internet","39,95",NA,5,"Sting",420
"145","22-5-2018 12:35:05","Ja",NA,"Vrouw","24","Laptop","3-5 Minuten","3-5 Minuten",12:34:00,12:38:00,"Het internet","39,95",NA,4,"Sting",240
"146","22-5-2018 12:35:45","Ja",NA,"Man","20","Tablet","0-2 Minuten","6-9 Minuten",12:34:00,12:40:00,"De site van de sting","39,95",NA,5,"Sting",360
"147","22-5-2018 12:36:31","Ja",NA,"Man","23","PC","6-9 Minuten","Langer dan 10 minuten",13:52:00,13:57:00,"Op de site van The Sting","39,95",NA,5,"Sting",300
"148","22-5-2018 12:37:14","Ja",NA,"Vrouw","22","PC","3-5 Minuten","Langer dan 10 minuten",18:23:00,18:27:00,"Opgezocht op de site","39,95",NA,5,"Sting",240
"149","22-5-2018 12:38:04","Ja",NA,"Vrouw","18","Mobiele telefoon","3-5 Minuten","6-9 Minuten",12:37:00,12:41:00,"Ik heb het product opgezocht op internet","39,95",NA,4,"Sting",240
"150","22-5-2018 12:52:54","Ja",NA,"Man","19","PC","0-2 Minuten","0-2 Minuten",12:50:00,12:51:00,"Ik heb de zoekfunctie gebruikt op de internet site waardoor ik gelijk bij het product kwam met de prijs die daar bij stond.","39,95",NA,5,"Sting",60
"151","22-5-2018 12:57:45","Ja",NA,"Man","21","PC","0-2 Minuten","0-2 Minuten",12:55:00,12:57:00,"De site van de Sting heb ik eerst even goed bekeken en heb daarna de zoekfunctie gebruikt waardoor ik gelijk bij het product kwam. https://www.thesting.com/nl-nl/geruit-overhemd-rood-311496","39,95",NA,4,"Sting",120
"152","22-5-2018 13:07:09","Ja",NA,"Man","18","PC","0-2 Minuten","0-2 Minuten",13:05:00,13:06:00,"Ik heb de zoekfunctie gebruikt via de internet site van de Sting en kwam zo gelijk bij het product met de bijbehorende prijs. https://www.thesting.com/nl-nl/geruit-overhemd-rood-311496","39,95",NA,5,"Sting",60
"153","22-5-2018 13:15:53","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sting",NA
"154","22-5-2018 13:23:05","Ja",NA,"Vrouw","19","PC","3-5 Minuten","3-5 Minuten",13:16:00,13:20:00,"Op de site van de Sting heb ik gekeken naar verschillende categorieën en heb uiteindelijk zo het product dat hierboven staat kunnen vinden.","39,95",NA,2,"Sting",240
"155","22-5-2018 14:02:46","Ja",NA,"Man","18","PC","0-2 Minuten","0-2 Minuten",14:00:00,14:01:00,"Via de zoekfunctie op de site heb ik het product met de prijs heel snel kunnen vinden. https://www.thesting.com/nl-nl/geruit-overhemd-rood-311496","39,95",NA,5,"Sting",60
"156","22-5-2018 14:17:07","Ja",NA,"Man","18","PC","3-5 Minuten","3-5 Minuten",14:11:00,14:15:00,"Ik heb het product eerst proberen op te zoeken door via men en dan all items aan te klikken, daarna heb ik gekeken naar de shirts en ben ik zo bij het product gekomen met de prijs erbij. https://www.thesting.com/nl-nl/geruit-overhemd-rood-311496","39,95",NA,3,"Sting",240
"157","22-5-2018 14:18:00","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sting",NA
"158","22-5-2018 14:42:15","Ja",NA,"Vrouw","19","Laptop","3-5 Minuten","3-5 Minuten",14:38:00,14:41:00,"Op de site heb ik gekeken naar kleding die overeen komen met het product dat hierboven staat en vervolgens heb ik de zoekfunctie gebruikt.  https://www.thesting.com/nl-nl/geruit-overhemd-rood-311496","39,95",NA,4,"Sting",180
"159","22-5-2018 14:42:23","Ja",NA,"Vrouw","19","Laptop","3-5 Minuten","3-5 Minuten",14:38:00,14:41:00,"Op de site heb ik gekeken naar kleding die overeen komen met het product dat hierboven staat en vervolgens heb ik de zoekfunctie gebruikt.  https://www.thesting.com/nl-nl/geruit-overhemd-rood-311496","39,95",NA,4,"Sting",180
"160","22-5-2018 14:55:28","Ja",NA,"Man","19","PC","6-9 Minuten","0-2 Minuten",14:45:00,14:51:00,"Ik heb gezocht via men en dan ben ik gaan kijken naar all items en ik heb de site van de sting ook goed bekeken. Ik zag veel kleding en kwam uiteindelijk bij het product terecht wat hierboven is vermeld met de prijs eronder. https://www.thesting.com/nl-nl/geruit-overhemd-rood-311496","39,95",NA,2,"Sting",360
"161","22-5-2018 14:55:33","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sting",NA
"162","22-5-2018 15:03:10","Ja",NA,"Vrouw","19","PC","0-2 Minuten","0-2 Minuten",15:00:00,15:01:00,"Ik heb de zoekfunctie gebruikt via de site van de Sting en kwam zo op het product terecht. Het zoeken naar de zoekfunctie duurde een halve minuut maar daarna kwam ik gelijk bij het product met de bijbehorende prijs. https://www.thesting.com/nl-nl/geruit-overhemd-rood-311496","39,95",NA,4,"Sting",60
"163","22-5-2018 15:06:29","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sting",NA
"164","22-5-2018 15:46:40","Ja",NA,"Man","20","PC","3-5 Minuten","3-5 Minuten",15:45:00,15:48:00,"Op de site van de sting staat veel kleding en ik heb gekeken naar de mannen kleding en daarna de zoekfunctie gebruikt waardoor ik gelijk het product met de prijs in beeld kreeg. https://www.thesting.com/nl-nl/geruit-overhemd-rood-311496","39,95",NA,4,"Sting",180
"165","22-5-2018 15:53:04","Ja",NA,"Man","17","PC","0-2 Minuten","0-2 Minuten",15:48:00,15:50:00,"Ik heb na even te kijken op de site de zoekfunctie kunnen vinden en via de zoekfunctie het product weten te vinden met de prijs daarbij. https://www.thesting.com/nl-nl/geruit-overhemd-rood-311496","39,95",NA,5,"Sting",120
"166","22-5-2018 15:53:09","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sting",NA
"167","22-5-2018 17:01:45","Ja",NA,"Vrouw","19","PC","3-5 Minuten","0-2 Minuten",16:59:00,17:01:00,"Met behulp van de zoekfunctie van de site van The Sting: https://www.thesting.com/nl-be/geruit-overhemd-rood-311496","39,95",NA,3,"Sting",120
"168","22-5-2018 18:01:25","Ja",NA,"Vrouw","22","PC","0-2 Minuten","6-9 Minuten",18:01:00,18:04:00,"Internet","39,95",NA,4,"Sting",180
"169","22-5-2018 18:02:01","Ja",NA,"Man","19","Mobiele telefoon","6-9 Minuten","Langer dan 10 minuten",14:05:00,14:10:00,"Internet","39,95",NA,5,"Sting",300
"170","22-5-2018 18:02:36","Ja",NA,"Man","22","Tablet","0-2 Minuten","3-5 Minuten",15:03:00,15:08:00,"Het internet","39,95",NA,4,"Sting",300
"171","22-5-2018 18:03:11","Ja",NA,"Vrouw","20","PC","6-9 Minuten","Langer dan 10 minuten",19:02:00,19:08:00,"Opgezocht op internet","39,95",NA,4,"Sting",360
"172","22-5-2018 18:03:54","Ja",NA,"Vrouw","23","Laptop","3-5 Minuten","6-9 Minuten",18:03:00,18:07:00,"Opgezocht op de site van de sting","39,95",NA,4,"Sting",240
"173","22-5-2018 18:05:06","Ja",NA,"Man","18","Mobiele telefoon","3-5 Minuten","3-5 Minuten",18:04:00,18:07:00,"Via de internet site en heb uiteindelijk de zoekfunctie gebruikt op het product te kunnen vinden. https://www.thesting.com/nl-nl/geruit-overhemd-rood-311496","39,95",NA,4,"Sting",180
"174","22-5-2018 18:05:11","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","5-5-2018 13:37:20","Ja",NA,"Man","19","Mobiele telefoon","0-2 minuten","0-2 minuten",13:36:00,13:36:00,"https://www.google.nl/search?q=stor+sweater+gstar&oq=stor+&aqs=chrome.0.35i39j69i57j0l4.1331j0j7&sourceid=chrome&ie=UTF-8","89,95","Zoekmachines",4,"G-Star",0
"176","5-5-2018 13:38:56","Ja",NA,"Vrouw","20","Tablet","0-2 minuten","0-2 minuten",10:13:00,10:14:00,"https://www.g-star.com/nl_nl/shop/heren/sweaters/d07858-k007-8885?bgid=16196-AGI-32191522240-ASI-279611085509--943139007&gclid=Cj0KCQjwrLXXBRCXARIsAIttmRPnsujrmFdcM-vTonjb58MM8EJwh-ooj2eYbgjuXF5kq1KIHv9xOYQaAkHAEALw_wcB","89,95","Website van het merk",4,"G-Star",60
"177","5-5-2018 13:41:13","Ja",NA,"Man","18","Mobiele telefoon","0-2 minuten","0-2 minuten",14:02:00,14:02:00,"https://www.g-star.com/nl_nl/shop/heren/sweaters/d07857-k007-6484?bgid=16196-AGI-32191522240-ASI-279611085509-853748925&gclid=Cj0KCQjwrLXXBRCXARIsAIttmRMKEF8ofbc1sG2Ye-9usirk7SwpB7J4Svr6GRGJvhahY-JgqH5BhvYaAi-dEALw_wcB","79,95","Zoekmachines",3,"G-Star",0
"178","5-5-2018 13:42:55","Ja",NA,"Man","21","Laptop","0-2 minuten","3-5 minuten",00:02:00,00:05:00,"https://www.g-star.com/nl_nl/shop/heren/sweaters/d07857-k007-6484?bgid=16196-AGI-32191522240-ASI-279611085509-853748925&gclid=Cj0KCQjwrLXXBRCXARIsAIttmRMKEF8ofbc1sG2Ye-9usirk7SwpB7J4Svr6GRGJvhahY-JgqH5BhvYaAi-dEALw_wcB","79,95","Website van het merk",3,"G-Star",180
"179","5-5-2018 13:45:01","Ja",NA,"Man","19","Mobiele telefoon","3-5 minuten","0-2 minuten",12:38:00,12:41:00,"https://www.google.nl/search?q=stor+sweater+gstar&oq=stor+&aqs=chrome.0.35i39j69i57j69i61l2j0l2.1907j0j7&sourceid=chrome&ie=UTF-8","79,95","Zoekmachines",2,"G-Star",180
"180","5-5-2018 13:46:40","Ja",NA,"Vrouw","22","Mobiele telefoon","0-2 minuten","0-2 minuten",18:19:00,18:20:00,"https://www.g-star.com/nl_nl/shop/heren/sweaters/d07857-k007-6484?bgid=16196-AGI-32191522240-ASI-279611085509-853748925&gclid=Cj0KCQjwrLXXBRCXARIsAIttmRMPqnmAYo-ZmT3xxE9HbMjzHJUOPlixjQvf6Ab8H7rkqSEL3QpcBBMaAtiZEALw_wcB","79,95","Website van het merk",4,"G-Star",60
"181","5-5-2018 13:48:12","Ja",NA,"Man","23","Laptop","0-2 minuten","0-2 minuten",20:58:00,21:01:00,"https://www.g-star.com/nl_nl/shop/heren/sweaters/d07857-k007-6484?bgid=16196-AGI-32191522240-ASI-279611085509-853748925&gclid=Cj0KCQjwrLXXBRCXARIsAIttmRMKEF8ofbc1sG2Ye-9usirk7SwpB7J4Svr6GRGJvhahY-JgqH5BhvYaAi-dEALw_wcB","79,95","Website van het merk",3,"G-Star",180
"182","5-5-2018 13:50:24","Ja",NA,"Man","19","PC","0-2 minuten","0-2 minuten",21:21:00,21:23:00,"https://www.g-star.com/nl_nl/shop/heren/sweaters/d07857-k007-6484?bgid=16196-AGI-32191522240-ASI-279611085509-853748925&gclid=Cj0KCQjwrLXXBRCXARIsAIttmRMKEF8ofbc1sG2Ye-9usirk7SwpB7J4Svr6GRGJvhahY-JgqH5BhvYaAi-dEALw_wcB","79.95","Zoekmachines",3,"G-Star",120
"183","5-5-2018 13:51:41","Ja",NA,"Man","20","Mobiele telefoon","3-5 minuten","3-5 minuten",20:08:00,20:12:00,"https://www.g-star.com/nl_nl/shop/heren/sweaters/d07857-k007-6484?bgid=16196-AGI-32191522240-ASI-279611085509-853748925&gclid=Cj0KCQjwrLXXBRCXARIsAIttmRMKEF8ofbc1sG2Ye-9usirk7SwpB7J4Svr6GRGJvhahY-JgqH5BhvYaAi-dEALw_wcB","79,95","Website van het merk",3,"G-Star",240
"184","5-5-2018 13:53:44","Ja",NA,"Man","21","Mobiele telefoon","0-2 minuten","0-2 minuten",20:05:00,20:06:00,"https://www.g-star.com/nl_nl/shop/heren/sweaters/d07857-k007-6484?bgid=16196-AGI-32191522240-ASI-279611085509-853748925&gclid=Cj0KCQjwrLXXBRCXARIsAIttmRMKEF8ofbc1sG2Ye-9usirk7SwpB7J4Svr6GRGJvhahY-JgqH5BhvYaAi-dEALw_wcB","79,95","Zoekmachines",4,"G-Star",60
"185","5-5-2018 13:55:04","Ja",NA,"Vrouw","21","Laptop","0-2 minuten","0-2 minuten",20:12:00,20:15:00,"https://www.g-star.com/nl_nl/shop/heren/sweaters/d07857-k007-6484?bgid=16196-AGI-32191522240-ASI-279611085509-853748925&gclid=Cj0KCQjwrLXXBRCXARIsAIttmRMKEF8ofbc1sG2Ye-9usirk7SwpB7J4Svr6GRGJvhahY-JgqH5BhvYaAi-dEALw_wcB","79,95","Website van het merk",2,"G-Star",180
"186","5-5-2018 13:56:33","Ja",NA,"Man","20","Tablet","3-5 minuten","0-2 minuten",22:13:00,22:14:00,"https://www.google.nl/search?q=stor+sweater+gstar&oq=stor+&aqs=chrome.0.35i39j69i57j0l4.1331j0j7&sourceid=chrome&ie=UTF-8","79,95","Zoekmachines",4,"G-Star",60
"187","5-5-2018 13:57:46","Ja",NA,"Vrouw","20","Mobiele telefoon","0-2 minuten","0-2 minuten",15:08:00,15:09:00,"https://www.google.nl/search?q=stor+sweater+gstar&source=lnms&tbm=shop&sa=X&ved=0ahUKEwjR8PDFve7aAhVIyqQKHdf1DMcQ_AUICygC&biw=1821&bih=882","79,95","Zoekmachines",4,"G-Star",60
"188","5-5-2018 14:01:36","Ja",NA,"Vrouw","18","Tablet","3-5 minuten","0-2 minuten",19:36:00,19:36:00,"https://www.google.nl/search?q=stor+sweater+gstar&source=lnms&tbm=shop&sa=X&ved=0ahUKEwjR8PDFve7aAhVIyqQKHdf1DMcQ_AUICygC&biw=1821&bih=882","79,95","Zoekmachines",4,"G-Star",0
"189","5-5-2018 14:02:31","Ja",NA,"Vrouw","17","Mobiele telefoon","0-2 minuten","0-2 minuten",17:15:00,17:19:00,"https://www.g-star.com/nl_nl/shop/heren/sweaters/d07857-k007-6484?bgid=16196-AGI-32191522240-ASI-279611085509-853748925&gclid=Cj0KCQjwrLXXBRCXARIsAIttmRMKEF8ofbc1sG2Ye-9usirk7SwpB7J4Svr6GRGJvhahY-JgqH5BhvYaAi-dEALw_wcB","79,95","Website van het merk",2,"G-Star",240
"190","5-5-2018 14:06:15","Ja",NA,"Vrouw","19","Mobiele telefoon","3-5 minuten","3-5 minuten",21:49:00,21:54:00,"https://www.g-star.com/nl_nl/shop/heren/sweaters/d07857-k007-6484?bgid=16196-AGI-32191522240-ASI-279611085509-853748925&gclid=Cj0KCQjwrLXXBRCXARIsAIttmRMKEF8ofbc1sG2Ye-9usirk7SwpB7J4Svr6GRGJvhahY-JgqH5BhvYaAi-dEALw_wcB","79,95","Website van het merk",2,"G-Star",300
"191","5-5-2018 14:09:20","Ja",NA,"Man","18","Laptop","0-2 minuten","0-2 minuten",10:24:00,10:28:00,"https://www.g-star.com/nl_nl/shop/heren/sweaters/d07857-k007-6484?bgid=16196-AGI-32191522240-ASI-279611085509-853748925&gclid=Cj0KCQjwrLXXBRCXARIsAIttmRMKEF8ofbc1sG2Ye-9usirk7SwpB7J4Svr6GRGJvhahY-JgqH5BhvYaAi-dEALw_wcB","79,95","Website van het merk",2,"G-Star",240
"192","5-5-2018 14:09:43","Ja",NA,"Man","17","Laptop","0-2 minuten","0-2 minuten",13:09:00,13:10:00,"https://www.google.nl/search?q=stor+sweater+g+star&spell=1&sa=X&ved=0ahUKEwi4082cvu7aAhUG_aQKHXE4BcMQBQglKAA&biw=1821&bih=882","79,95","Zoekmachines",3,"G-Star",60
"193","5-5-2018 14:11:54","Ja",NA,"Vrouw","20","Mobiele telefoon","0-2 minuten","0-2 minuten",11:10:00,11:11:00,"https://www.g-star.com/nl_nl/shop/heren/sweaters/d07857-k007-6484?bgid=16196-AGI-32191522240-ASI-279611085509-853748925&gclid=Cj0KCQjwrLXXBRCXARIsAIttmRMKEF8ofbc1sG2Ye-9usirk7SwpB7J4Svr6GRGJvhahY-JgqH5BhvYaAi-dEALw_wcB","79,95","Zoekmachines",4,"G-Star",60
"194","5-5-2018 14:12:55","Ja",NA,"Vrouw","18","Laptop","6-9 minuten","3-5 minuten",09:59:00,10:02:00,"https://www.google.nl/search?q=stor+sweater+g+star&spell=1&sa=X&ved=0ahUKEwi4082cvu7aAhUG_aQKHXE4BcMQBQglKAA&biw=1821&bih=882","79,95","Zoekmachines",4,"G-Star",180
"195","7-5-2018 9:56:54","Ja",NA,"Man","18","Mobiele telefoon","0-2 minuten","0-2 minuten",09:56:00,09:58:00,"https://www.g-star.com/nl_nl/shop/heren/sweaters/d07857-k007-6484?bgid=16196-AGI-32191522240-ASI-279611085509-853748925&gclid=CjwKCAjw8r_XBRBkEiwAjWGLlCJI3o30TmbHtiQ0RS-hDpRCbDyAFZjWhHOvGpR3OD8NQb_I2TvPAxoCazsQAvD_BwE","79,95","Website van het merk",3,"G-Star",120
"196","7-5-2018 13:02:20","Ja",NA,"Man","25","Laptop","0-2 minuten","0-2 minuten",13:00:00,13:01:00,"https://www.g-star.com/nl_nl/shop/heren/sweaters/d07857-k007-6484?bgid=16196-AGI-32191522240-ASI-279611085509-853748925&gclid=EAIaIQobChMIzZu9wbnz2gIVEjobCh38tAdQEAYYASABEgL9sPD_BwE","79,9","Zoekmachines",3,"G-Star",60
"197","7-5-2018 13:04:29","Ja",NA,"Vrouw","19","Mobiele telefoon","3-5 minuten","3-5 minuten",14:37:00,14:44:00,"https://www.g-star.com/nl_nl/shop/heren/sweaters/d07857-k007-6484?bgid=16196-AGI-32191522240-ASI-279611085509-853748925&gclid=EAIaIQobChMIzZu9wbnz2gIVEjobCh38tAdQEAYYASABEgL9sPD_BwE","79.90","Website van het merk",2,"G-Star",420
"198","7-5-2018 13:05:42","Ja",NA,"Vrouw","22","Tablet","3-5 minuten","6-9 minuten",11:18:00,11:25:00,"https://www.g-star.com/nl_nl/shop/heren/sweaters/d07857-k007-6484?bgid=16196-AGI-32191522240-ASI-279611085509-853748925&gclid=EAIaIQobChMIzZu9wbnz2gIVEjobCh38tAdQEAYYASABEgL9sPD_BwE","79.95","Zoekmachines",3,"G-Star",420
"199","7-5-2018 13:06:46","Ja",NA,"Vrouw","21","Tablet","0-2 minuten","3-5 minuten",09:11:00,09:17:00,"https://www.g-star.com/nl_nl/shop/heren/sweaters/d07857-k007-6484?bgid=16196-AGI-32191522240-ASI-279611085509-853748925&gclid=EAIaIQobChMIzZu9wbnz2gIVEjobCh38tAdQEAYYASABEgL9sPD_BwE","79.95","Website van het merk",1,"G-Star",360
"200","7-5-2018 13:08:00","Ja",NA,"Man","20","Laptop","3-5 minuten","6-9 minuten",12:33:00,12:40:00,"https://www.g-star.com/nl_nl/shop/heren/sweaters/d07857-k007-6484?bgid=16196-AGI-32191522240-ASI-279611085509-853748925&gclid=EAIaIQobChMIzZu9wbnz2gIVEjobCh38tAdQEAYYASABEgL9sPD_BwE","80","Beide, eerst via de website, toen via google",1,"G-Star",420
"201","7-5-2018 13:09:19","Nee","Verzenden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G-Star",NA
"202","7-5-2018 13:09:36","Nee","Verzenden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G-Star",NA
"203","7-5-2018 13:13:15","Ja",NA,"Man","19","Mobiele telefoon","0-2 minuten","0-2 minuten",13:10:00,13:11:00,"https://www.g-star.com/nl_nl/shop/heren/sweaters/d07858-k007-8885?bgid=16196-AGI-32191522240-ASI-279611085509--943139007&gclid=EAIaIQobChMIs_zE7Lvz2gIVlDLTCh0edQwoEAQYASABEgKJBvD_BwE","89","Zoekmachines",4,"G-Star",60
"204","7-5-2018 13:13:19","Ja",NA,"Man","20","Mobiele telefoon","0-2 minuten","3-5 minuten",13:12:00,13:14:00,"Nee","Nee","Zoekmachines",2,"G-Star",120
"205","7-5-2018 13:13:27","Ja",NA,"Man","21","Mobiele telefoon","0-2 minuten","0-2 minuten",13:10:00,13:11:00,"http://www.colourfulrebel.com/nl/boef-black-men-sweater","59,99","Zoekmachines",4,"G-Star",60
"206","7-5-2018 13:13:36","Ja",NA,"Vrouw","Ouder dan 29","Laptop","10 minuten of langer","6-9 minuten",20:05:00,20:20:00,"https://www.g-star.com/nl_nl/shop/heren/sweaters/d07857-k007-6484?bgid=16196-AGI-32191522240-ASI-279611085509-853748925&gclid=EAIaIQobChMIzZu9wbnz2gIVEjobCh38tAdQEAYYASABEgL9sPD_BwE","79,95","Beide, lukte niet met website van het merk",2,"G-Star",900
"207","7-5-2018 13:14:37","Ja",NA,"Man","20","Mobiele telefoon","0-2 minuten","3-5 minuten",13:10:00,13:12:00,"https://www.g-star.com/nl_nl/shop/heren/sweaters/d07838-k007-6484?bgid=16196-AGI-32191522240-ASI-279611085509--1201367872&gclid=EAIaIQobChMI89DYprzz2gIVhLvtCh2FEQCuEAQYASABEgKRG_D_BwE","89,95","Zoekmachines",3,"G-Star",120
"208","7-5-2018 13:14:42","Ja",NA,"Man","24","Tablet","0-2 minuten","0-2 minuten",16:59:00,17:02:00,"https://www.g-star.com/nl_nl/shop/heren/sweaters/d07857-k007-6484?bgid=16196-AGI-32191522240-ASI-279611085509-853748925&gclid=EAIaIQobChMIzZu9wbnz2gIVEjobCh38tAdQEAYYASABEgL9sPD_BwE","79.95","Zoekmachines",3,"G-Star",180
"209","7-5-2018 13:16:52","Ja",NA,"Man","21","Mobiele telefoon","3-5 minuten","3-5 minuten",13:15:00,13:21:00,"Gstar.nl","79","Website van het merk",3,"G-Star",360
"210","7-5-2018 13:17:08","Ja",NA,"Vrouw","Jonger dan 17","Mobiele telefoon","3-5 minuten","6-9 minuten",08:58:00,09:06:00,"https://www.g-star.com/nl_nl/shop/heren/sweaters/d07857-k007-6484?bgid=16196-AGI-32191522240-ASI-279611085509-853748925&gclid=EAIaIQobChMIzZu9wbnz2gIVEjobCh38tAdQEAYYASABEgL9sPD_BwE","79,95","Website van het merk",3,"G-Star",480
"211","7-5-2018 13:18:42","Ja",NA,"Man","21","Laptop","0-2 minuten","3-5 minuten",15:32:00,15:35:00,"https://www.g-star.com/nl_nl/shop/heren/sweaters/d07857-k007-6484?bgid=16196-AGI-32191522240-ASI-279611085509-853748925&gclid=EAIaIQobChMIzZu9wbnz2gIVEjobCh38tAdQEAYYASABEgL9sPD_BwE","80","Zoekmachines",3,"G-Star",180
